Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
91.107.136.180-192.168.0.144-28150-53-0,91.107.136.180,28150,192.168.0.144,53,0,07/07/2017 10:00:05,969595,20,59,325.7123,936.0023,25723,752,734.3937,30670,375,1406.8364,27330.43331809283,251.49909305753704,931.0872,1.1858,37080,283,652.9231,467.2074,55391,249,55.9055,1109.4873,3,0,4,5,382.5357,474.2271,662.0917,593.323,508,65441,689.5829,442.4798,31157.8963,1,1,3,5,15,4,4,5,450.3926,330.13,756.4896,509.8269,1470.245,97.0336,171.2806,665.0043,545.9424,582.242,483.8125,18187,604.0007,45937,64475,9018,404.8637,370.2067,923.1677,301.26,46395,628,130.7261,179.2063,21438,750,Web Attack – Brute Force
17.108.161.55-192.168.0.98-40556-443-6,17.108.161.55,40556,192.168.0.98,443,6,07/07/2017 10:19:31,43,1,0,493.8364,580.8318,10966,456,495.4524,51057,635,722.8757,219.82592504185195,6196.695759429574,1370.3681,120.3496,19554,940,257.3825,951.6037,27422,821,593.2524,1193.2262,2,1,1,5,119.3757,156.3872,0.4706,812.1744,276,15941,935.0973,34.2485,36988.1162,0,3,5,0,0,4,1,3,229.6217,97.1348,585.942,1237.9896,828.9339,174.2134,851.0806,1305.2688,295.6182,50.4152,768.2488,63640,463.0555,22181,57007,7814,602.6047,302.6031,1464.6828,119.1294,6412,333,217.9891,176.2137,60339,390,PortScan
192.168.3.9-192.168.1.184-6354-443-0,192.168.3.9,6354,192.168.1.184,443,0,07/07/2017 09:48:12,3184902,44,33,971.9403,454.2112,56732,964,228.1619,2415,496,1124.292,26231.957671714114,82.25930295875908,26.3038,466.1798,62057,426,757.1398,1175.9523,54662,765,202.2197,872.1983,2,4,2,5,748.638,297.4034,246.4559,973.8284,702,17430,1276.5707,499.642,40560.0323,2,0,2,1,9,2,5,3,907.8364,812.8154,1150.5745,211.8769,1180.0426,480.764,687.4488,573.047,583.7111,502.8167,115.0122,17416,220.8599,23866,20133,17339,591.8747,43.1408,740.9359,15.754,26565,883,1410.8937,245.415,62794,581,BENIGN
192.168.1.36-192.168.0.98-57408-22-0,192.168.1.36,57408,192.168.0.98,22,0,07/07/2017 09:29:17,2434916,22,23,373.4105,43.353,52953,742,1483.9149,14251,753,1143.4638,6076.462016571312,86.34556209936403,451.8239,316.8865,28620,46,173.6552,517.4397,47070,638,725.2029,509.7412,1,2,1,5,30.8116,30.5351,564.1267,8.3795,440,47105,479.0087,484.9271,2871.0924,2,2,0,5,15,5,2,3,129.9647,350.6455,1439.464,765.9499,459.6333,1166.5543,410.4116,1113.8051,958.1966,762.9397,371.3156,39411,34.0806,48349,24843,26671,949.659,146.5694,1111.7981,47.9989,47015,1,573.2723,391.9295,24389,475,BENIGN
150.219.204.93-192.168.3.9-1323-8080-0,150.219.204.93,1323,192.168.3.9,8080,0,07/07/2017 09:01:51,1203694,91,60,186.6677,353.2513,40664,820,238.179,21830,414,468.7194,29987.51874930778,288.8138083845374,1385.4979,350.4932,39903,306,657.9564,974.1393,10859,974,591.0352,307.4654,4,4,2,5,299.8718,78.7613,630.3539,445.162,529,29684,133.5147,401.5674,27996.3619,1,3,3,8,13,0,2,2,323.0184,253.1818,732.5321,298.3684,165.0699,68.1877,687.7833,786.0017,88.3005,1436.0423,546.5921,43151,212.547,17652,19089,25211,362.1677,863.6094,236.6697,56.7351,37617,278,1064.2404,316.2187,22886,578,Web Attack – XSS
32.193.40.142-192.168.0.7-4175-22-17,32.193.40.142,4175,192.168.0.7,22,17,07/07/2017 09:31:18,2765471,50,30,179.5294,341.3607,37301,161,1353.309,62148,22,550.009,6910.446451937491,44.24851289905502,374.9265,191.0501,37050,457,323.5531,846.2364,18009,622,86.6839,319.6246,0,1,1,1,927.9336,94.9345,103.9673,134.3086,463,1743,583.1003,327.7323,44517.7348,0,5,1,13,22,1,4,0,214.0988,135.8631,1362.8953,96.6352,1361.8694,654.37,99.7266,1491.1634,1335.264,225.9654,94.2459,52150,766.3129,28676,21536,297,343.3903,631.3859,1448.6534,379.3222,14067,418,314.1779,467.2528,61181,159,SSH-Patator
96.82.0.154-192.168.3.9-8256-53-17,96.82.0.154,8256,192.168.3.9,53,17,07/07/2017 09:40:48,949055,10,24,150.8669,922.5099,5382,327,262.741,11473,604,334.9837,73071.42565339287,45.49525624716193,1183.362,31.0626,42990,727,695.1557,892.9725,63059,0,665.9155,743.6088,3,4,2,3,3.661,283.5404,187.6252,509.6915,562,51262,150.5323,18.5574,46529.5896,1,0,5,2,9,5,3,0,691.0768,313.1136,1117.7613,669.1333,452.0217,884.4462,965.7804,153.0394,1395.7278,362.0262,998.0073,15241,261.7017,11832,8500,45559,158.2995,779.9729,396.9195,134.3145,64039,4,1102.3174,18.7034,17975,685,Web Attack – XSS
192.168.2.27-192.168.2.63-43360-3389-0,192.168.2.27,43360,192.168.2.63,3389,0,07/07/2017 09:10:41,13697,6,39,147.4853,768.511,19491,506,1337.5679,55538,870,119.5575,6110.621144552368,16.07666972513327,803.4668,460.4511,24256,657,34.8897,261.042,56886,419,282.5578,98.0578,0,4,0,3,591.0397,86.9627,979.4021,491.5832,891,19219,629.0857,52.1654,38573.7601,1,0,0,8,18,1,2,4,412.3644,861.1807,1348.3592,1140.2967,1093.4436,377.9993,462.2506,628.7483,830.7244,535.3402,711.1977,37896,895.409,1912,47241,49595,150.651,443.0587,1436.3009,310.3234,23249,688,985.0802,111.5253,30890,474,BENIGN
192.168.2.208-192.168.0.144-32094-22-6,192.168.2.208,32094,192.168.0.144,22,6,07/07/2017 09:22:54,187042,3,7,973.3952,192.777,9493,688,472.2668,62321,223,354.6655,12603.754431345782,38.199907060546245,413.6508,240.794,57981,304,155.6664,597.5341,11023,157,623.1283,794.7531,1,4,0,5,272.5641,561.5575,215.1823,707.3621,717,13088,476.4539,347.8737,20493.1699,1,2,0,0,8,4,0,3,177.2944,976.5508,1011.6963,962.4749,1285.5572,599.8613,579.8815,983.8068,142.9978,1044.5251,450.3938,13243,904.4313,23681,33564,42523,499.7658,537.5924,1166.8528,172.3857,45784,149,676.4196,39.0559,25985,144,BENIGN
192.168.3.57-192.168.0.195-18232-21-0,192.168.3.57,18232,192.168.0.195,21,0,07/07/2017 09:02:13,1695086,31,24,430.0412,819.9632,2939,137,929.7655,19952,806,929.2354,7524.586331740347,107.03030782874791,1304.8146,209.2834,37618,112,507.8855,691.0621,36533,346,594.3172,479.6495,5,2,4,4,331.0601,510.839,597.2962,368.8737,704,26754,802.7188,54.1211,29448.1729,1,1,0,8,16,3,3,5,886.3808,144.0056,1189.6706,1290.5101,310.341,1184.597,495.1741,582.8437,98.4424,904.3873,375.3001,2342,647.3111,59330,34788,61992,281.9076,180.4393,800.3536,312.6965,52314,393,399.3599,47.102,36285,293,BENIGN
192.168.1.246-192.168.2.208-53482-21-6,192.168.1.246,53482,192.168.2.208,21,6,07/07/2017 09:19:03,572139,17,4,178.4886,347.8409,4179,212,622.9787,41530,221,523.3107,12320.629372074052,111.30732874628401,491.3816,384.3109,43916,892,645.9528,324.6185,39106,913,871.4464,447.5453,1,5,2,2,614.0502,310.6895,791.5701,919.535,976,53210,336.7936,172.5996,12801.6746,1,0,2,4,11,5,5,2,684.3895,534.332,288.0729,706.2339,1088.7928,9.1164,650.0041,456.3725,386.8544,677.0388,34.8325,51089,431.0479,54317,37071,39115,441.6051,287.1635,857.7613,277.5047,18302,157,683.8543,388.8114,63606,287,BENIGN
192.168.0.144-192.168.2.63-4129-80-17,192.168.0.144,4129,192.168.2.63,80,17,07/07/2017 09:31:40,1577056,48,29,517.9084,414.942,25429,827,240.9577,40768,740,1434.6441,38376.749050762715,119.82688482354122,1049.7096,124.5562,33381,470,716.6119,718.8491,5473,804,727.1965,932.2836,4,0,2,1,638.8241,564.723,499.0528,369.4368,549,5990,717.2301,100.2233,17661.98,0,0,3,1,11,4,2,3,784.3878,164.9032,638.8214,545.6529,247.8479,965.8576,1391.7719,1361.6539,567.8253,420.4364,797.0865,25403,98.6533,65106,36114,24443,924.8022,325.9481,1188.1938,499.445,40448,300,576.6552,294.9544,8436,533,BENIGN
192.168.3.57-192.168.0.7-7140-21-17,192.168.3.57,7140,192.168.0.7,21,17,07/07/2017 09:06:54,492558,29,9,338.4404,622.9845,28335,373,788.207,64420,588,436.9424,4226.863713184156,191.7834419180752,479.6966,251.0679,64067,210,113.8438,1285.5722,47074,961,271.4187,297.272,1,5,5,4,162.279,234.0075,17.431,601.5027,7,62170,801.8438,110.0117,48320.7284,2,0,4,0,20,2,5,3,864.399,434.7401,642.9349,1195.7739,738.4797,704.1188,324.0114,33.401,512.0567,388.4308,242.662,7329,673.452,13203,38420,42353,402.1024,227.345,598.8916,434.9522,9397,867,1466.6361,61.5312,19715,285,BENIGN
192.168.3.88-192.168.2.27-6364-8080-6,192.168.3.88,6364,192.168.2.27,8080,6,07/07/2017 09:16:43,4925613,1,13,884.2561,424.5828,49180,874,989.9523,33505,61,1091.8238,39931.32192868148,176.71483212985484,592.535,23.3673,5202,948,241.2785,967.2268,61598,978,428.0829,1499.1813,0,2,0,2,964.4524,187.4014,900.7222,281.1093,844,30228,1137.6443,295.8388,29609.2957,0,2,5,4,13,1,5,2,763.9747,919.0615,65.0841,98.4982,426.1266,794.4611,694.568,412.4188,376.1027,1494.653,606.8671,34908,919.5686,45504,30843,21395,930.7235,163.3597,977.7913,176.0825,34769,49,1433.4734,58.4742,33620,819,BENIGN
150.219.204.93-192.168.1.36-11731-80-0,150.219.204.93,11731,192.168.1.36,80,0,07/07/2017 09:56:36,409635,4910,6,917.1887,423.0414,9176,351,121.4314,17738,399,193.8486,4497500.748135711,48192.06304550127,1450.5963,50.6346,14740,51,150.3404,876.4673,3101,56,929.328,976.1808,0,0,2,3,648.1738,697.8904,363.1519,288.1551,385,48606,708.5565,302.9972,14776.9497,0,691,0,5,2,4,0,5,524.9247,870.8745,1226.7553,639.0861,1464.206,572.1553,721.5937,153.0137,737.7736,142.7465,864.434,17923,353.5953,49965,54112,49462,380.3298,993.528,557.5513,213.0803,26217,446,861.2987,285.3624,63876,465,DDoS
192.168.0.152-192.168.1.184-59917-443-17,192.168.0.152,59917,192.168.1.184,443,17,07/07/2017 09:14:14,4564731,33,6,161.2337,715.092,60122,823,250.9939,719,568,632.4031,13762.508903113976,7.054245187208931,0.5785,126.5926,13968,230,147.2589,198.1046,30022,706,457.8052,343.4583,5,3,1,5,325.0988,658.6384,484.032,726.416,781,37023,1002.7897,16.0597,23941.296,2,1,1,3,20,5,2,0,742.1498,396.938,597.277,889.4902,623.6631,903.5238,1146.34,54.6328,1193.9962,481.4317,107.0215,60190,960.303,29752,49806,22173,762.3005,664.2526,1306.379,64.978,10228,113,572.9102,222.0929,56340,440,BENIGN
68.22.235.138-192.168.2.63-30145-21-17,68.22.235.138,30145,192.168.2.63,21,17,07/07/2017 09:09:39,100,1,0,910.2527,125.9284,22576,694,963.8753,12743,709,981.0227,910.3317367819157,8840.693818122629,1131.7595,21.6774,6248,280,33.1659,270.3886,7600,923,359.677,1445.8428,4,1,5,0,317.9034,886.7248,395.7986,381.53,528,32980,1338.6185,157.0574,18503.4032,0,1,1,0,1,2,4,2,350.0025,383.6378,281.7722,797.0649,503.2079,215.028,1263.2343,1238.4441,165.6145,357.9481,536.6302,48976,179.5696,33792,19144,51165,571.9932,709.6252,645.9882,447.3952,20859,633,1497.4158,132.6888,3,674,PortScan
194.24.56.40-192.168.2.40-15396-21-6,194.24.56.40,15396,192.168.2.40,21,6,07/07/2017 09:00:55,885,1,1,448.0723,352.7863,45289,920,1406.569,39028,113,61.7898,119.72294001647266,2746.151164851459,1350.4599,134.0262,48981,712,430.6089,1433.6344,51254,62,690.4854,1491.2091,5,1,2,3,559.4248,253.9582,446.7173,430.5934,33,39424,1130.4028,127.888,49164.3873,0,3,0,0,0,2,2,4,683.5958,526.8539,465.3666,912.7456,456.1915,1251.424,732.8935,737.0907,526.5173,1482.9096,682.8827,58960,370.3693,181,50755,35937,42.6925,921.2247,1372.4554,23.2396,36209,752,1096.9198,321.6614,65034,791,PortScan
185.58.136.197-192.168.1.179-61363-3389-0,185.58.136.197,61363,192.168.1.179,3389,0,07/07/2017 10:19:14,483925,3237,1,846.9154,165.8701,33035,910,1285.4229,8749,568,252.1511,4326435.320119313,2824.537431473545,526.325,481.891,25443,788,303.3688,676.4183,8233,540,486.3103,64.1659,2,5,2,5,420.3993,267.0909,389.8512,544.4146,944,54025,28.7787,429.1208,42366.73,0,904,0,0,2,4,4,5,400.8246,725.0006,1263.8095,86.2298,696.5021,775.1733,1213.8763,719.1056,1259.0414,798.8677,629.99,10231,295.5548,31546,50429,17586,928.4366,723.8206,1286.6699,237.1954,57834,960,1136.9178,32.6962,13757,243,DoS GoldenEye
192.168.2.27-192.168.2.63-18446-23-17,192.168.2.27,18446,192.168.2.63,23,17,07/07/2017 09:02:32,4685296,50,1,802.3371,289.9458,35108,998,356.3805,62468,844,47.0157,41087.984424757116,3.1678580480535277,131.0724,192.025,3535,858,164.2242,293.7327,48463,485,189.181,1397.9405,1,4,2,5,421.7202,462.3181,549.674,226.4286,648,36866,384.2978,45.9364,10296.4687,1,0,0,4,0,2,0,4,776.2381,517.1688,704.6418,885.3689,1417.0229,919.7438,81.6234,673.9532,457.0349,371.9605,795.9334,63991,715.2334,55573,26726,39389,107.9185,571.3447,214.8241,16.6222,26457,328,79.8256,304.2145,32032,825,BENIGN
112.80.232.1-192.168.0.7-37669-3389-6,112.80.232.1,37669,192.168.0.7,3389,6,07/07/2017 09:40:42,661072,50,8,914.0932,615.7528,48674,59,1126.7296,9265,331,894.9225,66803.25507807257,31.951380847519047,841.8451,19.0707,36866,639,64.7,34.3285,60044,299,617.9102,310.0348,2,4,0,3,168.5334,645.3637,357.7638,406.4948,485,33142,1222.7243,35.8465,24243.4826,1,2,0,9,23,0,4,4,646.3947,655.7618,223.7495,371.4283,763.2426,580.7746,1310.2118,1095.2633,926.9858,1085.2859,733.7288,26472,965.7088,34554,6226,27834,460.6693,197.6571,870.1566,268.0236,51107,72,60.8894,177.717,43816,542,Web Attack – Brute Force
192.168.2.40-192.168.2.63-60213-22-6,192.168.2.40,60213,192.168.2.63,22,6,07/07/2017 10:18:11,2506859,6,14,341.0058,743.678,55050,533,1465.8542,6462,896,788.9237,23256.43534397038,31.778468276649537,228.9716,92.789,29747,274,843.5321,1458.0026,17635,909,41.5463,642.5416,0,4,0,0,231.2626,620.5001,335.0309,453.8429,653,21120,319.384,384.9146,33922.7833,0,1,2,5,19,5,3,2,246.1096,19.0228,1257.4891,937.5412,251.0159,530.1108,349.4435,1321.6012,1062.1169,288.1683,835.6316,12576,336.0884,40359,56257,1588,843.5545,859.7515,868.925,348.9484,41020,861,448.1936,54.8747,34591,99,BENIGN
192.168.1.60-192.168.0.144-32257-22-0,192.168.1.60,32257,192.168.0.144,22,0,07/07/2017 09:01:18,4918965,38,38,831.6836,768.5789,32078,465,1419.5365,15629,468,1489.2192,2021.5480443516258,12.015002065620855,1322.8233,399.0882,56954,192,526.5735,1129.9724,32187,234,383.2261,829.8496,4,5,2,1,582.1003,525.6848,418.5852,912.553,260,19254,1271.4573,362.7486,49157.0777,1,0,4,1,5,2,5,3,255.9908,58.541,273.4745,376.768,927.4185,925.4436,413.8295,149.8924,1208.9658,1232.2455,743.6923,2200,407.3598,29501,30488,61103,467.2402,939.917,7.7502,419.8418,40809,100,1211.585,77.5049,16011,324,BENIGN
17.108.161.55-192.168.0.152-19737-21-0,17.108.161.55,19737,192.168.0.152,21,0,07/07/2017 09:11:40,428979,2916,0,559.4976,78.4569,7380,473,899.5406,44395,584,620.4131,2467614.802814172,44228.94635077184,42.3975,171.0666,28278,288,117.9532,577.342,39920,304,221.1492,1197.6922,3,3,3,3,3.1389,376.3495,444.4692,821.8099,605,31889,1160.4881,280.3547,29998.3798,0,384,4,4,3,2,2,0,644.8026,28.0412,359.7803,1412.8288,504.1805,0.3768,827.1156,593.037,280.3239,834.5026,360.4846,55059,251.4194,56482,58004,34128,223.0341,847.5617,1111.8528,143.4671,2005,916,1242.9463,350.7731,5411,687,DoS slowloris
192.168.0.174-192.168.0.195-46894-21-17,192.168.0.174,46894,192.168.0.195,21,17,07/07/2017 10:00:51,3950265,17,22,680.3131,185.6352,64391,121,670.3304,59316,532,390.355,42431.060645778445,135.178895521483,1396.4922,350.803,38637,983,582.48,462.1244,27710,287,455.4735,563.1694,5,5,0,5,349.4645,780.0122,720.1067,851.616,663,1467,649.9448,252.3667,243.6871,0,2,1,2,13,4,2,0,151.4355,750.0704,1329.3012,403.2548,255.8377,1165.8239,972.8853,1025.6371,901.7268,1282.7044,569.575,52777,676.9159,57510,42694,31651,440.7646,987.9624,1043.6018,430.9951,65354,904,1162.4987,410.2055,8278,447,BENIGN
192.168.3.151-192.168.0.174-21103-443-0,192.168.3.151,21103,192.168.0.174,443,0,07/07/2017 09:13:38,2489373,23,25,728.199,761.2654,34035,896,718.0881,28856,284,49.0985,40253.224233004454,192.23448905021382,937.6187,104.7691,44760,250,964.0871,354.8274,15281,39,61.9321,28.9335,2,1,3,1,436.9508,147.5426,349.9725,134.1594,362,16569,388.0381,285.3948,43539.3354,2,0,4,2,17,4,2,3,847.0673,710.1263,825.159,710.0001,859.0214,862.7411,103.3256,385.9427,406.4186,369.2014,330.4179,22625,278.5756,2803,36054,11392,847.412,615.3148,51.2598,413.741,58273,404,925.145,255.1679,57951,490,BENIGN
36.126.134.192-192.168.2.40-39335-21-0,36.126.134.192,39335,192.168.2.40,21,0,07/07/2017 10:11:45,160662,2443,9,260.3853,906.7319,10206,488,1369.5164,35741,183,1282.6339,2582604.8311960255,34422.894261232184,627.4979,490.246,61476,546,66.732,1168.6624,47870,240,645.905,986.7464,5,0,0,2,416.9584,951.3285,862.3628,646.2754,170,37936,999.0785,456.1654,43472.0638,0,76,4,2,2,4,0,5,568.0798,871.1805,599.8821,285.69,821.6985,947.4406,1227.0015,24.6514,1092.3704,745.2197,332.9334,58606,229.8148,63999,57852,13088,440.7426,999.467,152.6559,335.9431,9734,365,659.0846,319.2349,54377,630,DoS slowloris
194.24.56.40-192.168.2.27-24933-8080-0,194.24.56.40,24933,192.168.2.27,8080,0,07/07/2017 09:39:59,123906,95,63,531.7742,368.9008,13299,796,1050.7111,42741,480,232.318,4685.1593842882185,387.59269424481016,1070.0737,277.1188,54094,906,992.8598,350.3984,5551,417,374.3069,177.4303,3,5,4,4,215.7954,170.0916,853.8678,70.2091,912,41354,1409.6525,418.596,31876.8585,0,2,3,17,0,2,4,2,441.0617,872.165,781.0881,732.8071,80.0941,1296.2143,189.0357,1359.8071,869.429,535.9867,960.3642,15357,61.9588,44043,48025,5125,73.704,78.5555,83.2359,418.4322,13522,945,960.5372,331.1999,41271,65,Web Attack – Brute Force
192.168.1.179-192.168.3.9-14765-443-17,192.168.1.179,14765,192.168.3.9,443,17,07/07/2017 09:15:20,3654923,25,7,995.8239,567.1061,7856,688,665.4201,21633,767,1132.2106,4485.755871330272,154.16610121976376,1075.6739,219.0841,14141,360,289.6778,1472.4537,62456,330,39.3259,649.2735,0,5,5,4,582.695,952.7251,140.7192,980.2743,29,39569,184.219,162.2738,5480.1958,1,2,5,1,14,0,3,5,352.4336,659.3119,133.8272,34.0523,1245.7902,1171.6085,159.7122,569.569,207.1358,1027.2267,620.91,47172,378.5693,61696,54827,36072,343.7041,450.434,794.1245,133.2519,3449,945,835.4341,457.7461,12043,98,BENIGN
96.82.0.154-192.168.0.7-43553-80-17,96.82.0.154,43553,192.168.0.7,80,17,07/07/2017 10:01:05,531,3,0,873.3082,603.5993,35724,884,1378.9103,44518,546,122.9617,540.4677229820895,6776.347313169795,125.8239,18.5633,49978,951,770.2811,889.9675,54036,524,35.7246,712.3357,2,1,5,3,761.3967,96.1081,700.802,868.5237,645,3058,44.3952,459.3217,16447.9509,0,2,2,0,0,4,1,2,324.494,510.3168,271.2566,518.583,937.1789,715.2325,892.1816,634.0112,747.4294,1399.4139,138.9118,35197,713.3762,18756,65315,59266,97.4569,68.7085,494.938,79.6216,61084,785,372.5185,258.2766,59582,845,PortScan
192.168.3.151-192.168.0.152-35861-22-17,192.168.3.151,35861,192.168.0.152,22,17,07/07/2017 10:00:29,786206,42,15,822.5388,562.294,59155,168,1361.4831,27264,970,253.956,31434.811489090633,149.8219160063738,580.1987,10.1631,29362,555,324.6107,576.4164,15188,548,27.0278,1175.2872,1,0,3,1,962.7031,543.4645,77.0824,993.8937,389,60125,1246.0897,416.6494,37008.1761,0,2,2,3,18,2,0,3,137.0776,223.3735,1269.5173,1091.0244,1464.1093,806.2566,1002.0547,20.5368,924.1919,1403.9483,87.2688,59945,480.7804,46568,20740,11042,302.1229,669.8424,1225.0317,160.1141,60018,495,725.7683,165.6517,29691,720,BENIGN
194.24.56.40-192.168.2.27-34375-22-0,194.24.56.40,34375,192.168.2.27,22,0,07/07/2017 09:46:53,2606650,30,51,261.829,732.0008,55511,840,1189.3926,53966,979,1441.0723,720.8581861760625,45.22056774983524,928.0748,353.5601,42297,145,967.7462,546.2968,9759,968,609.8827,1276.5532,1,2,4,2,580.3544,570.6919,311.0155,675.4218,474,30315,29.6749,429.0791,1028.4341,3,5,3,26,30,1,0,4,521.2247,656.2956,1269.2464,1465.1246,7.6654,12.8604,366.6599,383.5466,628.7107,1443.6714,129.2142,35549,415.5107,50142,52634,37902,337.8771,883.1192,495.3457,229.8674,46237,198,765.7931,0.1885,726,885,SSH-Patator
98.138.112.176-192.168.0.144-39789-25-0,98.138.112.176,39789,192.168.0.144,25,0,07/07/2017 09:44:51,677,3,0,931.8315,151.2977,34303,989,349.0192,62283,100,1027.2384,625.9152295775699,1301.048904000551,783.9774,319.0606,65529,898,39.7694,1434.8563,37136,814,135.4767,1.9881,2,5,5,3,924.1037,599.7387,778.6745,269.4482,201,27964,1225.5901,41.1596,14344.2347,0,2,5,0,1,0,3,2,490.9967,586.4158,722.1927,52.8821,1427.4862,1340.9867,1368.888,252.5044,567.471,768.7415,75.0292,52596,635.408,31056,24335,12332,588.2993,322.7151,1400.1932,84.0025,4000,88,966.3587,268.776,3505,417,PortScan
25.183.176.155-192.168.1.179-19939-3389-0,25.183.176.155,19939,192.168.1.179,3389,0,07/07/2017 09:26:11,106196,2553,0,921.6271,23.2587,36649,947,794.8317,37759,418,686.9295,2475873.9568243576,26440.523195840025,392.498,0.4104,15065,578,807.9241,261.0196,57302,916,910.7753,1170.0427,2,3,2,1,803.0036,681.1965,524.2861,890.1071,899,40802,1079.163,261.0561,23415.6031,0,877,4,2,2,5,1,2,150.6947,976.2756,574.2818,319.687,1082.9195,576.6305,238.3137,946.2068,1283.3909,1071.4483,934.7158,7877,386.243,8372,45147,8799,160.612,952.8932,1448.8617,474.8769,29097,765,520.9153,489.8265,18160,678,DoS Hulk
112.80.232.1-192.168.0.152-64053-23-6,112.80.232.1,64053,192.168.0.152,23,6,07/07/2017 09:53:38,1371006,73,46,619.7085,352.2107,57757,920,82.0062,50722,19,283.7642,4072.5701617391983,44.29809291925408,499.5024,15.5124,31538,211,488.3394,744.7169,65116,192,207.1394,460.2362,0,3,1,4,551.8795,686.2049,263.648,200.2679,873,63839,1156.7295,99.5828,26949.0026,0,5,0,23,19,2,4,2,270.3277,202.2241,300.1812,149.0642,1202.0157,1184.589,449.6649,1433.5617,1393.8413,927.1512,71.298,24887,339.8377,42452,44407,46753,695.624,622.6989,31.168,422.5497,15741,783,354.0666,89.684,33220,395,SSH-Patator
36.126.134.192-192.168.1.36-57401-443-0,36.126.134.192,57401,192.168.1.36,443,0,07/07/2017 09:34:54,104674,2679,4,149.5019,887.3567,19655,571,232.3164,13927,163,753.3092,3824807.1316611273,27985.556043496686,588.9,445.9462,28077,424,813.0196,399.5421,38849,671,17.6893,38.8647,1,3,0,4,762.7094,305.006,633.8129,691.4579,654,40307,53.2049,323.254,3121.6874,0,111,1,4,4,5,2,0,196.539,970.1753,1457.9393,328.6913,600.4686,737.714,1405.7685,180.4841,1163.2372,1498.9994,241.4888,51930,526.5396,15868,32613,60007,32.3704,686.5003,958.4971,310.591,26760,925,1261.0089,163.0799,45250,730,DDoS
192.168.2.208-192.168.0.24-20104-3389-6,192.168.2.208,20104,192.168.0.24,3389,6,07/07/2017 09:05:44,4680514,21,10,603.7871,545.6392,62922,534,797.5824,55617,50,9.262,427.52826255750114,19.247754286827593,686.3385,140.4863,26685,832,868.0994,379.2725,22570,979,450.9478,261.0764,1,0,5,5,948.6033,985.2616,598.7453,21.8742,169,62970,738.5427,174.9056,20813.9807,2,0,0,8,9,3,0,0,19.3387,180.937,108.9926,581.3116,108.4484,713.0337,1429.4527,527.1452,762.4515,688.7614,671.5572,57495,146.7931,30214,11856,1938,658.035,722.6784,1293.2739,459.2306,11454,535,1454.1537,229.449,64323,945,BENIGN
194.24.56.40-192.168.1.246-18510-80-6,194.24.56.40,18510,192.168.1.246,80,6,07/07/2017 09:00:59,409129,38,25,750.7114,437.2547,24900,572,732.017,16582,411,121.2674,62269.51368533508,268.7584932519508,1499.9847,116.9111,53776,426,226.7064,1258.378,56549,258,611.5969,31.2592,0,0,5,0,509.8786,639.794,336.3584,808.9163,357,21679,347.6199,231.1766,44121.6864,1,2,1,14,23,5,1,4,230.2209,895.3567,301.4352,1333.0568,675.9452,930.2327,675.017,1072.9543,467.1461,1334.2108,47.9383,2011,986.3769,58832,37940,44293,494.6199,746.3531,307.0117,484.9911,56660,521,105.3843,256.1073,36627,475,Web Attack – Sql Injection
